Date,StoreID,StoreRegion,Product,Category,UnitsSold,UnitPrice,Revenue,CustomerAge,Gender
2024-10-26,STR004,South,Microwave,Home Appliances,10,11849.74,118497.4,25,Other
2025-01-29,STR019,South,Rice,Groceries,3,19655.67,58967.01,29,Other
2025-06-15,STR006,South,Tablet,Electronics,4,28945.9,115783.6,25,Male
2024-06-24,STR001,North,Smartphone,Electronics,3,9337.2,28011.6,22,Other
2024-10-12,STR002,North,Wheat,Groceries,2,21755.13,43510.26,50,Other
2024-08-29,STR018,North,Sugar,Groceries,1,19373.07,19373.07,36,Male
2024-08-29,STR002,South,T-Shirt,Clothing,5,39863.29,199316.45,53,Female
2024-12-23,STR019,North,Jacket,Clothing,2,12274.03,24548.06,48,Female
2025-02-22,STR011,East,Sugar,Groceries,4,32111.57,128446.28,44,Other
2025-02-08,STR001,South,Jacket,Clothing,1,39526.26,39526.26,64,Male
2024-12-25,STR012,East,Wheat,Groceries,1,45808.36,45808.36,39,Other
2024-12-07,STR001,North,Wheat,Groceries,6,41721.15,250326.9,45,Female
2024-07-11,STR001,West,Wheat,Groceries,2,13506.76,27013.52,41,Female
2025-06-05,STR010,North,Tablet,Electronics,4,4605.78,18423.12,46,Other
2024-09-05,STR009,West,Jeans,Clothing,10,20001.28,200012.8,20,Other
2024-11-17,STR014,West,Laptop,Electronics,4,38672.98,154691.92,53,Male
2025-01-19,STR019,West,Jacket,Clothing,9,7127.25,64145.25,28,Female
2024-12-11,STR014,North,Rice,Groceries,9,26444.93,238004.37,48,Other
2024-10-25,STR012,West,Sugar,Groceries,1,3725.13,3725.13,29,Female
2025-05-19,STR001,South,Rice,Groceries,7,28510.55,199573.85,26,Male
2025-04-16,STR015,South,Smartphone,Electronics,6,21637.49,129824.94,42,Male
2024-12-10,STR019,East,Jeans,Clothing,1,27709.47,27709.47,26,Male
2025-02-02,STR004,West,Wheat,Groceries,6,16847.16,101082.96,49,Female
2024-08-10,STR016,East,Jacket,Clothing,3,4601.6,13804.8,42,Other
2024-09-03,STR005,East,Refrigerator,Home Appliances,9,4918.94,44270.46,23,Other
2024-07-31,STR006,South,Rice,Groceries,3,21843.55,65530.65,56,Female
2024-08-31,STR002,East,Jacket,Clothing,8,29422.98,235383.84,64,Other
2025-04-21,STR018,East,T-Shirt,Clothing,2,45820.77,91641.54,61,Female
2024-12-26,STR011,West,T-Shirt,Clothing,1,41688.6,41688.6,50,Male
2024-07-04,STR016,North,Tablet,Electronics,6,7162.64,42975.84,63,Other
2024-10-20,STR008,East,Tablet,Electronics,7,2584.07,18088.49,44,Female
2025-02-05,STR009,West,Laptop,Electronics,3,8666.69,26000.07,29,Other
2025-03-24,STR001,North,Microwave,Home Appliances,5,30590.22,152951.1,23,Female
2024-11-22,STR008,North,Refrigerator,Home Appliances,8,34473.48,275787.84,26,Female
2024-07-24,STR012,North,Laptop,Electronics,9,47085.72,423771.48,48,Male
2025-06-04,STR003,North,Laptop,Electronics,1,47154.26,47154.26,54,Female
2025-04-10,STR004,North,Tablet,Electronics,8,8982.21,71857.68,38,Male
2024-09-27,STR012,South,Rice,Groceries,1,37401.82,37401.82,46,Male
2024-08-01,STR003,West,Refrigerator,Home Appliances,8,2288.12,18304.96,55,Female
2025-04-17,STR003,East,Smartphone,Electronics,5,47853.36,239266.8,53,Other
2025-03-11,STR019,West,Jacket,Clothing,3,14722.47,44167.41,44,Other
2024-06-27,STR009,East,Washing Machine,Home Appliances,10,17296.23,172962.3,48,Male
2024-06-26,STR017,South,Sugar,Groceries,10,4495.73,44957.3,48,Male
2025-02-06,STR002,East,Jacket,Clothing,2,4223.86,8447.72,39,Male
2025-05-19,STR013,South,Washing Machine,Home Appliances,10,38756.69,387566.9,61,Male
2025-02-19,STR012,West,Laptop,Electronics,4,44630.85,178523.4,34,Other
2024-09-08,STR014,North,Washing Machine,Home Appliances,3,43580.72,130742.16,43,Female
2025-04-23,STR007,South,Rice,Groceries,8,37292.06,298336.48,63,Female
2024-10-16,STR010,South,Jacket,Clothing,9,25218.65,226967.85,38,Male
2024-06-24,STR013,South,Sugar,Groceries,5,48455.45,242277.25,52,Male
2025-02-15,STR009,North,T-Shirt,Clothing,8,2748.34,21986.72,43,Female
2024-11-13,STR012,West,Sugar,Groceries,2,16844.62,33689.24,28,Male
2025-05-23,STR002,East,Microwave,Home Appliances,10,41250.13,412501.3,38,Male
2025-06-15,STR001,North,Laptop,Electronics,5,31484.31,157421.55,32,Male
2025-04-10,STR013,North,Smartphone,Electronics,9,23188.72,208698.48,56,Other
2024-09-16,STR015,West,Smartphone,Electronics,5,16493.84,82469.2,21,Other
2025-04-06,STR020,East,Refrigerator,Home Appliances,7,31728.91,222102.37,32,Female
2025-02-15,STR001,North,Jacket,Clothing,3,47030.79,141092.37,60,Male
2024-11-14,STR012,North,Washing Machine,Home Appliances,10,45065.73,450657.3,18,Male
2024-11-03,STR011,North,Sugar,Groceries,2,45956.75,91913.5,39,Male
2025-06-18,STR009,West,Washing Machine,Home Appliances,10,48333.96,483339.6,58,Other
2025-03-20,STR016,North,Jeans,Clothing,1,21959.28,21959.28,46,Other
2025-01-28,STR002,East,Refrigerator,Home Appliances,9,23238.41,209145.69,63,Other
2024-08-04,STR003,North,Jacket,Clothing,4,1499.71,5998.84,18,Female
2024-10-10,STR001,South,Jacket,Clothing,5,31139.83,155699.15,62,Other
2024-09-18,STR002,South,Smartphone,Electronics,3,13943.96,41831.88,45,Male
2024-10-08,STR020,North,Jeans,Clothing,5,3693.23,18466.15,32,Other
2025-02-23,STR018,East,Jacket,Clothing,3,30868.31,92604.93,40,Male
2025-05-26,STR002,East,Jacket,Clothing,3,28397.4,85192.2,42,Male
2024-10-26,STR019,North,Smartphone,Electronics,8,20437.1,163496.8,59,Male
2025-02-05,STR002,North,Sugar,Groceries,9,21480.81,193327.29,52,Female
2024-07-17,STR016,East,Wheat,Groceries,4,13212.12,52848.48,62,Other
2025-01-30,STR007,East,Microwave,Home Appliances,4,44499.2,177996.8,37,Other
2024-12-20,STR016,West,Jeans,Clothing,7,1123.51,7864.57,42,Male
2025-04-22,STR012,North,T-Shirt,Clothing,3,501.69,1505.07,22,Female
2024-09-11,STR013,South,Washing Machine,Home Appliances,3,15723.87,47171.61,36,Male
2025-06-18,STR002,South,Sugar,Groceries,10,12813.08,128130.8,60,Other
2024-07-04,STR011,North,Refrigerator,Home Appliances,5,39484.91,197424.55,22,Male
2025-01-20,STR002,East,Tablet,Electronics,7,2087.71,14613.97,33,Male
2025-01-27,STR005,North,Sugar,Groceries,1,12738.52,12738.52,23,Female
2024-12-22,STR020,North,Wheat,Groceries,3,11075.21,33225.63,36,Other
2025-03-07,STR018,West,T-Shirt,Clothing,10,16770.74,167707.4,38,Other
2024-09-10,STR014,East,Refrigerator,Home Appliances,10,8632.5,86325.0,28,Female
2025-04-23,STR014,South,Smartphone,Electronics,4,47667.24,190668.96,18,Other
2025-01-13,STR006,North,Washing Machine,Home Appliances,9,18565.2,167086.8,34,Female
2024-09-20,STR001,West,Rice,Groceries,3,34775.66,104326.98,25,Male
2025-04-22,STR001,South,Jeans,Clothing,9,11359.92,102239.28,30,Female
2024-07-30,STR006,North,Refrigerator,Home Appliances,10,32387.04,323870.4,40,Other
2024-11-13,STR001,East,Tablet,Electronics,8,28685.25,229482.0,54,Male
2025-04-19,STR014,South,Rice,Groceries,9,38662.85,347965.65,52,Female
2024-09-17,STR011,West,Jacket,Clothing,10,27575.0,275750.0,62,Female
2024-12-28,STR018,North,Microwave,Home Appliances,7,34567.52,241972.64,63,Male
2025-05-18,STR007,North,Jeans,Clothing,10,23989.64,239896.4,53,Female
2024-07-30,STR006,East,Microwave,Home Appliances,8,45439.88,363519.04,39,Female
2025-02-05,STR005,South,Tablet,Electronics,9,4889.13,44002.17,64,Female
2024-07-11,STR007,East,Refrigerator,Home Appliances,9,2793.32,25139.88,52,Male
2025-06-07,STR002,East,Refrigerator,Home Appliances,3,33158.02,99474.06,23,Female
2024-08-16,STR005,North,T-Shirt,Clothing,4,49371.41,197485.64,22,Female
2025-02-03,STR001,South,Jacket,Clothing,4,30161.93,120647.72,65,Other
2024-08-14,STR002,East,Smartphone,Electronics,4,1902.17,7608.68,63,Other
2025-04-17,STR015,West,Refrigerator,Home Appliances,3,42633.53,127900.59,40,Male
2024-06-21,STR002,South,Smartphone,Electronics,4,18709.24,74836.96,50,Male
2024-12-30,STR009,West,Wheat,Groceries,7,44328.16,310297.12,30,Male
2025-01-11,STR008,West,Laptop,Electronics,10,35790.84,357908.4,47,Female
2025-03-07,STR020,South,T-Shirt,Clothing,2,45164.36,90328.72,26,Male
2024-07-29,STR003,West,Tablet,Electronics,10,8178.77,81787.7,61,Other
2025-01-19,STR002,South,Laptop,Electronics,10,14997.04,149970.4,55,Other
2024-07-24,STR009,South,Refrigerator,Home Appliances,1,47211.21,47211.21,65,Other
2025-04-19,STR006,South,Jeans,Clothing,7,31042.43,217297.01,54,Male
2024-11-04,STR017,North,Refrigerator,Home Appliances,1,21048.0,21048.0,41,Female
2024-12-27,STR015,North,T-Shirt,Clothing,7,42087.59,294613.13,42,Male
2024-08-10,STR013,East,Rice,Groceries,9,4297.22,38674.98,41,Male
2025-06-20,STR010,North,Jacket,Clothing,5,14418.29,72091.45,46,Female
2024-08-18,STR007,South,Rice,Groceries,10,34274.4,342744.0,54,Female
2024-11-18,STR013,South,Jeans,Clothing,10,15184.81,151848.1,47,Male
2024-08-06,STR004,North,Refrigerator,Home Appliances,7,19328.48,135299.36,36,Male
2024-07-29,STR011,East,Jeans,Clothing,3,39312.94,117938.82,35,Other
2025-02-20,STR002,West,Refrigerator,Home Appliances,9,33990.97,305918.73,56,Other
2025-01-05,STR005,South,Tablet,Electronics,7,31176.46,218235.22,64,Female
2025-02-26,STR009,South,Tablet,Electronics,7,30079.18,210554.26,30,Other
2024-09-04,STR015,South,Jeans,Clothing,5,44379.34,221896.7,41,Other
2024-09-06,STR008,East,Laptop,Electronics,4,26628.27,106513.08,30,Male
2025-02-16,STR017,West,Refrigerator,Home Appliances,6,4026.41,24158.46,43,Male
2025-02-20,STR013,East,Jacket,Clothing,8,13427.1,107416.8,49,Female
2024-09-14,STR011,South,Wheat,Groceries,5,29382.64,146913.2,41,Male
2024-11-21,STR013,West,Wheat,Groceries,5,28259.45,141297.25,64,Other
2024-09-07,STR005,North,Rice,Groceries,5,21602.31,108011.55,29,Female
2024-12-27,STR019,East,T-Shirt,Clothing,1,1204.09,1204.09,57,Female
2024-08-17,STR020,South,Laptop,Electronics,7,9349.7,65447.9,38,Female
2025-06-09,STR006,North,Wheat,Groceries,8,15174.14,121393.12,33,Male
2024-07-11,STR019,North,Wheat,Groceries,6,6921.77,41530.62,35,Male
2024-11-09,STR002,East,Rice,Groceries,5,46662.95,233314.75,59,Other
2025-02-23,STR014,North,Refrigerator,Home Appliances,3,39652.66,118957.98,37,Female
2024-12-25,STR015,West,Jeans,Clothing,1,35947.88,35947.88,32,Other
2024-12-21,STR001,North,Rice,Groceries,1,5302.07,5302.07,49,Other
2024-12-09,STR003,East,Jeans,Clothing,2,7190.23,14380.46,64,Other
2024-10-10,STR009,East,Rice,Groceries,9,45815.9,412343.1,28,Male
2025-04-28,STR014,West,Jacket,Clothing,3,14040.07,42120.21,34,Female
2025-05-06,STR006,North,Rice,Groceries,4,5710.19,22840.76,62,Other
2024-10-16,STR008,West,Wheat,Groceries,3,43778.07,131334.21,47,Female
2024-10-12,STR014,South,Microwave,Home Appliances,6,21555.74,129334.44,30,Female
2024-08-03,STR002,East,Smartphone,Electronics,1,14005.0,14005.0,27,Female
2025-05-14,STR011,North,Smartphone,Electronics,6,46385.82,278314.92,20,Male
2025-03-01,STR005,North,Washing Machine,Home Appliances,3,42831.11,128493.33,37,Male
2025-02-03,STR004,West,T-Shirt,Clothing,4,33162.15,132648.6,19,Other
2025-03-21,STR007,West,Jeans,Clothing,2,48386.21,96772.42,51,Other
2025-04-09,STR007,North,Laptop,Electronics,1,49673.38,49673.38,30,Female
2024-08-03,STR013,South,T-Shirt,Clothing,9,35488.45,319396.05,64,Male
2025-02-06,STR008,East,Microwave,Home Appliances,8,36340.09,290720.72,26,Other
2025-02-11,STR008,South,Jacket,Clothing,4,17677.22,70708.88,28,Male
2025-03-08,STR017,South,Rice,Groceries,4,34995.59,139982.36,18,Female
2024-12-22,STR012,South,T-Shirt,Clothing,4,34590.38,138361.52,26,Male
2024-07-07,STR002,West,Wheat,Groceries,6,4446.67,26680.02,43,Male
2024-11-10,STR017,South,Tablet,Electronics,1,48808.55,48808.55,42,Other
2024-09-13,STR007,West,Rice,Groceries,3,38248.11,114744.33,20,Male
2025-01-02,STR004,East,Laptop,Electronics,7,6321.6,44251.2,59,Other
2024-08-30,STR003,West,Microwave,Home Appliances,3,33920.77,101762.31,60,Other
2025-01-18,STR009,West,Sugar,Groceries,9,38126.04,343134.36,48,Male
2024-11-23,STR005,South,T-Shirt,Clothing,3,37712.21,113136.63,31,Other
2025-04-13,STR001,North,Refrigerator,Home Appliances,9,47618.97,428570.73,56,Female
2024-10-16,STR005,South,Jeans,Clothing,10,17370.7,173707.0,29,Other
2025-04-01,STR020,East,T-Shirt,Clothing,3,2952.28,8856.84,31,Female
2025-01-21,STR008,North,Laptop,Electronics,8,12187.93,97503.44,59,Male
2025-02-23,STR009,North,Laptop,Electronics,8,19901.31,159210.48,33,Male
2024-12-21,STR010,North,Sugar,Groceries,9,15831.24,142481.16,59,Other
2024-12-09,STR008,West,Jeans,Clothing,2,776.25,1552.5,29,Female
2024-08-25,STR008,West,Tablet,Electronics,7,39248.8,274741.6,60,Female
2024-09-26,STR016,North,Rice,Groceries,5,15760.17,78800.85,41,Female
2024-08-12,STR003,East,Jacket,Clothing,3,3728.8,11186.4,23,Female
2024-12-09,STR011,West,Jeans,Clothing,6,3966.91,23801.46,35,Male
2024-07-19,STR007,East,Tablet,Electronics,10,36072.74,360727.4,46,Other
2024-12-18,STR016,North,Wheat,Groceries,1,40262.19,40262.19,26,Male
2024-06-27,STR001,North,Jeans,Clothing,3,21786.38,65359.14,57,Other
2024-12-13,STR005,East,Rice,Groceries,2,6884.17,13768.34,22,Male
2025-06-09,STR013,West,Microwave,Home Appliances,10,21556.82,215568.2,52,Other
2025-03-19,STR016,South,Wheat,Groceries,9,1913.15,17218.35,22,Male
2025-04-16,STR003,South,Wheat,Groceries,4,44670.5,178682.0,26,Female
2025-03-15,STR011,West,Sugar,Groceries,8,38255.57,306044.56,59,Other
2024-08-19,STR019,East,Wheat,Groceries,4,11937.85,47751.4,30,Male
2025-03-08,STR010,South,Tablet,Electronics,6,38521.17,231127.02,19,Other
2025-01-27,STR002,South,Jeans,Clothing,3,11735.43,35206.29,25,Other
2024-07-24,STR016,West,Laptop,Electronics,6,42124.03,252744.18,35,Female
2024-08-01,STR001,South,Wheat,Groceries,1,24048.9,24048.9,44,Other
2025-02-28,STR014,West,Wheat,Groceries,9,15377.9,138401.1,43,Female
2025-02-09,STR003,West,Sugar,Groceries,5,22561.93,112809.65,30,Female
2024-12-14,STR009,East,T-Shirt,Clothing,1,34562.25,34562.25,20,Male
2024-12-09,STR016,South,Rice,Groceries,4,17714.87,70859.48,20,Other
2025-01-05,STR006,West,Wheat,Groceries,10,28295.81,282958.1,46,Male
2024-09-26,STR005,West,Tablet,Electronics,6,28315.09,169890.54,32,Female
2025-03-28,STR015,North,Refrigerator,Home Appliances,10,34766.6,347666.0,29,Female
2025-03-07,STR015,West,Jeans,Clothing,3,8159.45,24478.35,61,Male
2025-01-16,STR011,East,Wheat,Groceries,2,11815.06,23630.12,51,Other
2024-08-29,STR014,West,Jacket,Clothing,5,19734.2,98671.0,33,Female
2024-09-13,STR008,East,T-Shirt,Clothing,5,43745.48,218727.4,63,Female
2024-10-05,STR019,South,Laptop,Electronics,7,30638.14,214466.98,56,Male
2025-03-18,STR008,East,T-Shirt,Clothing,5,28958.13,144790.65,44,Female
2024-08-10,STR006,South,Tablet,Electronics,9,37977.62,341798.58,32,Male
2024-12-26,STR016,South,Jacket,Clothing,10,21064.4,210644.0,54,Other
2025-04-21,STR001,West,Jeans,Clothing,2,12533.94,25067.88,26,Male
2025-02-16,STR016,East,Refrigerator,Home Appliances,1,43035.02,43035.02,37,Other
2024-10-03,STR012,East,Jeans,Clothing,7,14424.56,100971.92,48,Other
2025-03-13,STR002,East,Refrigerator,Home Appliances,1,1960.89,1960.89,35,Other
2024-08-06,STR005,South,Wheat,Groceries,2,19136.92,38273.84,54,Male
2025-04-16,STR004,South,Smartphone,Electronics,6,44872.22,269233.32,25,Male
2024-11-21,STR017,West,Wheat,Groceries,6,42937.74,257626.44,30,Female
2024-10-05,STR001,West,Jacket,Clothing,8,33909.29,271274.32,23,Other
2025-03-04,STR018,East,Refrigerator,Home Appliances,6,13128.46,78770.76,30,Female
2025-05-04,STR003,South,T-Shirt,Clothing,2,19455.53,38911.06,52,Other
2024-11-27,STR006,South,Jeans,Clothing,5,44262.4,221312.0,44,Male
2025-06-12,STR010,West,Refrigerator,Home Appliances,4,42912.97,171651.88,36,Male
2024-11-03,STR001,East,T-Shirt,Clothing,2,10474.82,20949.64,32,Other
2024-09-27,STR013,North,Sugar,Groceries,9,29014.33,261128.97,20,Other
2024-09-21,STR019,East,Jacket,Clothing,3,35421.54,106264.62,42,Other
2025-06-18,STR016,West,Smartphone,Electronics,2,44317.44,88634.88,36,Male
2025-01-05,STR010,South,Wheat,Groceries,1,9497.35,9497.35,38,Male
2024-08-05,STR002,South,Refrigerator,Home Appliances,6,26874.42,161246.52,28,Other
2025-04-04,STR015,East,T-Shirt,Clothing,3,19603.09,58809.27,64,Male
2024-09-23,STR020,South,Refrigerator,Home Appliances,3,6760.48,20281.44,18,Male
2025-06-15,STR004,South,Smartphone,Electronics,10,16576.43,165764.3,31,Male
2025-02-13,STR014,West,Refrigerator,Home Appliances,5,11051.03,55255.15,46,Male
2024-08-17,STR012,North,Tablet,Electronics,8,45055.09,360440.72,46,Female
2025-02-04,STR011,South,Washing Machine,Home Appliances,6,30522.66,183135.96,65,Male
2025-05-03,STR002,North,Washing Machine,Home Appliances,4,32123.57,128494.28,29,Male
2024-08-22,STR007,East,T-Shirt,Clothing,1,8614.3,8614.3,63,Male
2025-01-08,STR003,North,Smartphone,Electronics,8,27055.17,216441.36,23,Female
2025-06-14,STR010,North,Refrigerator,Home Appliances,3,33129.68,99389.04,41,Male
2025-05-22,STR018,West,Sugar,Groceries,5,20738.0,103690.0,64,Male
2024-11-07,STR011,East,Sugar,Groceries,8,31839.51,254716.08,44,Male
2025-01-05,STR018,South,Washing Machine,Home Appliances,6,2597.32,15583.92,52,Female
2024-10-20,STR011,North,Microwave,Home Appliances,3,23511.13,70533.39,29,Male
2025-02-10,STR011,West,Jacket,Clothing,10,2101.15,21011.5,43,Other
2025-02-28,STR005,South,Jacket,Clothing,9,12810.65,115295.85,49,Male
2024-11-02,STR006,North,Washing Machine,Home Appliances,2,28712.83,57425.66,26,Male
2025-02-23,STR017,North,Smartphone,Electronics,8,6049.37,48394.96,33,Other
2025-03-16,STR002,North,Jacket,Clothing,10,27684.67,276846.7,47,Male
2024-10-13,STR020,South,Wheat,Groceries,4,34709.94,138839.76,40,Male
2024-12-02,STR011,North,Jacket,Clothing,10,17812.49,178124.9,49,Male
2025-06-17,STR013,East,Refrigerator,Home Appliances,8,7191.04,57528.32,33,Male
2024-12-29,STR010,South,Rice,Groceries,6,8261.13,49566.78,27,Male
2025-03-12,STR009,West,Rice,Groceries,6,18906.52,113439.12,30,Male
2024-09-08,STR007,East,Tablet,Electronics,4,27024.97,108099.88,36,Female
2025-06-14,STR016,East,Rice,Groceries,9,15306.19,137755.71,18,Female
2024-12-25,STR012,West,Rice,Groceries,1,40241.53,40241.53,50,Other
2024-10-25,STR007,West,Jeans,Clothing,6,30642.66,183855.96,49,Female
2024-07-10,STR006,East,Washing Machine,Home Appliances,4,21414.22,85656.88,44,Male
2024-11-05,STR016,East,Jeans,Clothing,8,22672.29,181378.32,28,Male
2024-08-26,STR003,West,Jacket,Clothing,7,7765.19,54356.33,40,Other
2024-08-26,STR001,East,Smartphone,Electronics,3,40495.11,121485.33,54,Other
2025-01-06,STR003,East,Refrigerator,Home Appliances,2,29667.21,59334.42,44,Male
2025-02-23,STR019,West,Smartphone,Electronics,6,29611.48,177668.88,32,Female
2024-11-24,STR014,South,Washing Machine,Home Appliances,3,33451.92,100355.76,57,Other
2025-02-16,STR002,West,Jacket,Clothing,3,38220.88,114662.64,42,Male
2025-04-15,STR001,East,Jacket,Clothing,9,13034.53,117310.77,24,Male
2024-07-29,STR002,North,Microwave,Home Appliances,9,5437.76,48939.84,35,Other
2024-10-05,STR003,South,Microwave,Home Appliances,2,42791.4,85582.8,27,Male
2025-03-07,STR017,North,Refrigerator,Home Appliances,5,18668.45,93342.25,63,Female
2024-11-26,STR016,West,Washing Machine,Home Appliances,9,27217.65,244958.85,37,Male
2025-03-04,STR009,North,Tablet,Electronics,6,5575.79,33454.74,42,Female
2025-02-10,STR002,West,Jeans,Clothing,1,41874.87,41874.87,29,Other
2024-09-09,STR008,East,Wheat,Groceries,8,31950.22,255601.76,51,Female
2024-08-09,STR010,North,Sugar,Groceries,7,20146.16,141023.12,56,Female
2024-11-11,STR004,South,Refrigerator,Home Appliances,3,14880.1,44640.3,63,Female
2024-09-22,STR001,East,Refrigerator,Home Appliances,3,3847.68,11543.04,62,Male
2025-04-12,STR018,South,Laptop,Electronics,5,8238.45,41192.25,25,Female
2025-02-21,STR004,North,Sugar,Groceries,10,45860.13,458601.3,48,Other
2025-03-16,STR019,East,Rice,Groceries,7,41286.58,289006.06,54,Other
2024-08-30,STR004,North,Tablet,Electronics,4,8128.09,32512.36,21,Male
2024-07-04,STR001,North,Wheat,Groceries,3,20550.08,61650.24,18,Female
2025-05-24,STR007,West,Microwave,Home Appliances,6,8148.55,48891.3,30,Male
2025-05-19,STR006,East,Laptop,Electronics,6,31627.23,189763.38,33,Other
2024-07-19,STR018,South,Microwave,Home Appliances,6,35518.24,213109.44,44,Other
2024-10-30,STR002,North,Microwave,Home Appliances,10,38939.84,389398.4,46,Female
2025-02-20,STR008,South,Rice,Groceries,7,41149.48,288046.36,29,Other
2024-07-31,STR007,South,Microwave,Home Appliances,7,30509.75,213568.25,48,Female
2024-12-26,STR018,West,Tablet,Electronics,2,16877.5,33755.0,29,Female
2024-11-20,STR010,North,Rice,Groceries,9,12466.82,112201.38,18,Male
2025-04-05,STR007,South,Refrigerator,Home Appliances,3,33224.82,99674.46,63,Other
2024-09-06,STR008,East,Refrigerator,Home Appliances,9,33684.04,303156.36,29,Female
